id,price,brand,model,transmission,color,body_type,poster_type,fuel_type,location,post_age_in_days,age_of_car,mileage_in_km
CAR012380,268000,44,511,3,11,6,1,3,254,34,10,85000.0
CAR012494,370000,44,102,1,1,6,0,2,315,35,10,85000.0
CAR012592,568000,44,307,1,1,3,1,0,239,35,9,85000.0
CAR012618,248000,44,511,3,2,6,0,2,305,35,7,85000.0
CAR013101,568000,44,307,1,1,3,1,0,239,40,9,85000.0
CAR013129,568000,44,307,1,1,3,1,0,239,41,9,85000.0
CAR013200,195000,44,102,3,18,6,1,2,395,41,14,85000.0
CAR013203,450000,44,307,1,18,3,1,0,149,41,9,85000.0
CAR013299,568000,44,307,1,1,3,1,0,239,42,9,85000.0
CAR013407,568000,44,307,1,1,3,0,0,239,43,9,85000.0
CAR013413,568000,44,307,1,1,3,0,0,239,43,9,85000.0
CAR013640,980000,44,334,1,8,5,1,2,239,45,22,85000.0
CAR013686,530000,44,232,1,21,5,1,3,303,51,14,85000.0
CAR013719,250000,44,511,3,18,6,1,2,254,55,6,85000.0
CAR013787,398000,44,144,1,21,6,0,3,131,62,11,85000.0
CAR013812,630000,44,307,3,17,3,1,3,264,67,5,85000.0
CAR014299,508000,44,307,1,18,3,1,3,303,98,7,85000.0
CAR014326,730000,44,232,1,1,5,1,3,167,100,8,85000.0
CAR014530,265000,44,417,3,18,5,1,2,254,103,18,85000.0
CAR014661,300000,36,266,3,19,3,1,2,308,73,8,85000.0
CAR014773,200000,11,226,1,1,2,1,2,308,15,7,85000.0
CAR015178,625000,19,178,3,4,3,0,0,308,70,6,85000.0
CAR015664,348000,35,357,1,17,6,0,2,327,111,5,85000.0
CAR015714,785000,35,471,3,21,4,1,0,308,24,5,85000.0
CAR016397,898000,44,232,1,1,5,0,0,305,37,4,85000.0
CAR016547,490000,42,212,1,2,3,0,2,239,21,4,85000.0
CAR016994,530000,44,232,1,21,5,0,0,303,52,14,85000.0
CAR017368,395000,44,511,3,1,6,0,2,239,21,3,85000.0
CAR018141,295000,15,162,1,17,6,1,2,308,52,12,85000.0
CAR019476,540000,44,232,1,1,5,0,2,211,24,11,85000.0
CAR019480,695000,44,232,1,0,5,0,0,327,32,9,85000.0
CAR019784,268000,44,511,3,11,6,0,2,308,36,10,85000.0
CAR019895,780000,35,362,1,4,5,1,0,308,77,9,85000.0
CAR019919,320000,44,171,3,21,6,1,2,308,36,9,85000.0
CAR019939,568000,44,307,1,1,3,0,0,254,44,9,85000.0
CAR020028,675000,17,267,1,1,7,1,0,308,14,8,85000.0
CAR015694,838000,35,362,1,17,5,0,0,327,53,5,85126.0
CAR003958,398000,15,175,1,21,5,0,3,131,67,11,85356.0
CAR019094,398000,15,136,1,21,5,0,2,305,69,11,85356.0
CAR017627,718000,35,471,1,19,4,0,0,308,188,13,85430.0
CAR007821,585000,35,363,1,8,5,1,0,328,43,9,85934.0
CAR001292,765000,11,219,1,17,5,1,2,264,22,10,86000.0
CAR001300,240000,11,229,1,21,6,1,2,344,22,11,86000.0
CAR001410,685000,44,307,1,10,3,1,0,82,40,6,86000.0
CAR002204,579000,11,216,1,21,5,1,0,85,42,8,86000.0
CAR002284,500000,11,216,1,21,5,0,0,418,44,9,86000.0
CAR003726,385000,15,175,3,21,5,1,2,254,41,11,86000.0
CAR003749,370000,15,161,1,7,6,1,2,303,42,9,86000.0
CAR003770,280000,15,312,3,1,2,1,2,254,42,13,86000.0
CAR004579,568000,23,459,1,1,3,1,0,392,44,8,86000.0
CAR005667,320000,17,207,1,4,6,1,2,269,33,7,86000.0
CAR005810,330000,17,207,1,0,6,1,2,211,36,7,86000.0
CAR006511,688000,35,363,1,9,5,1,3,303,16,7,86000.0
CAR007519,620000,35,361,1,1,5,1,0,190,37,9,86000.0
CAR010862,420000,44,102,1,18,6,1,2,328,22,6,86000.0
CAR011936,448000,44,417,1,18,5,0,2,328,30,12,86000.0
CAR013020,325000,44,102,1,0,6,1,2,32,40,11,86000.0
CAR013317,280000,44,511,3,18,6,1,2,211,42,9,86000.0
CAR013398,325000,44,307,3,17,3,0,2,32,43,12,86000.0
CAR013831,400000,44,172,1,18,6,1,3,36,70,6,86000.0
CAR014715,550000,44,307,3,17,3,1,0,308,120,8,86000.0
CAR014926,688000,35,362,1,19,5,0,0,303,20,7,86000.0
CAR016512,400000,44,419,3,1,3,0,2,130,167,15,86000.0
CAR017727,598000,19,177,3,19,3,0,0,305,15,2,86000.0
CAR017846,2500000,44,332,1,19,5,0,0,305,197,13,86000.0
CAR019163,420000,15,136,1,21,5,1,2,308,26,12,86000.0
CAR019164,400000,15,136,1,21,5,1,2,308,42,12,86000.0
CAR019741,470000,35,383,1,21,5,0,2,344,36,10,86000.0
CAR019805,358000,11,215,1,21,5,0,2,327,16,9,86000.0
CAR008136,475000,35,324,3,21,7,0,3,131,99,7,86005.0
CAR014906,475000,35,324,3,21,7,0,0,308,99,7,86005.0
CAR006810,275000,35,97,3,21,3,1,0,328,24,15,86167.0
CAR004658,520000,23,460,1,2,5,1,3,254,104,4,86200.0
CAR019762,830000,44,232,1,21,5,0,0,128,42,10,86210.0
CAR019906,1088000,36,391,1,1,5,0,0,327,70,9,86271.0
